antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.0567448430384062,0.1329728939869949,0.0147828840018509,0.2605150214592277,1.9591588454464017,0.007237358004196246,1.1724742640802686,0.5190290891208948
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.0567448430384062,0.0572562772460485,0.0129076252404958,0.22746781115879774,3.9728012734969815,0.00965862677520531,1.2203293744537254,0.7933043737087396
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.0572562772460485,0.0567448430384062,0.0129076252404958,0.22543598468736648,3.9728012734969815,0.00965862677520531,1.2177885085209803,0.7937347377451096
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.0797106743625337,0.0567448430384062,0.0266919948369499,0.33486098380690527,5.901170324504444,0.022168825131762413,1.4181323512794202,0.9024793237570498
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.0567448430384062,0.0797106743625337,0.0266919948369499,0.47038626609442113,5.901170324504444,0.022168825131762413,1.737661368505104,0.8805062788497947
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'HAND OVER THE CHOCOLATE   SIGN '}),0.1329728939869949,0.0355568544360829,0.0113489686076812,0.08534798534798496,2.400324401625761,0.006620870772240939,1.054437239643369,0.672862060946591
frozenset({'HAND OVER THE CHOCOLATE   SIGN '}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.0355568544360829,0.1329728939869949,0.0113489686076812,0.3191780821917793,2.400324401625761,0.006620870772240939,1.2735005782484754,0.6048979124708866
frozenset({'GIN + TONIC DIET METAL SIGN'}),frozenset({'HAND OVER THE CHOCOLATE   SIGN '}),0.0391856019093543,0.0355568544360829,0.0136869535569031,0.3492852703542568,9.823289373983657,0.012293636813821897,1.4821289600881962,0.9348331031934656
frozenset({'HAND OVER THE CHOCOLATE   SIGN '}),frozenset({'GIN + TONIC DIET METAL SIGN'}),0.0355568544360829,0.0391856019093543,0.0136869535569031,0.3849315068493139,9.823289373983659,0.012293636813821897,1.5621258588110691,0.9313157644299035
frozenset({'PLEASE ONE PERSON METAL SIGN'}),frozenset({'HAND OVER THE CHOCOLATE   SIGN '}),0.0397457441367721,0.0355568544360829,0.0118604028153235,0.2984068627450971,8.392386432312625,0.010447169176598499,1.3746473480876074,0.9173032825931023
frozenset({'HAND OVER THE CHOCOLATE   SIGN '}),frozenset({'PLEASE ONE PERSON METAL SIGN'}),0.0355568544360829,0.0397457441367721,0.0118604028153235,0.33356164383561526,8.392386432312625,0.010447169176598499,1.4408748340804833,0.9133191366218892
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'ZINC METAL HEART DECORATION'}),0.1329728939869949,0.034290445921921,0.0143688658337595,0.10805860805860788,3.1512745067432557,0.009809166003417118,1.0827051674058132,0.7873664756131874
frozenset({'ZINC METAL HEART DECORATION'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.034290445921921,0.1329728939869949,0.0143688658337595,0.4190340909090906,3.1512745067432557,0.009809166003417118,1.492388955093289,0.7069082767585071
frozenset({'NO SINGING METAL SIGN'}),frozenset({'GIN + TONIC DIET METAL SIGN'}),0.0280558193906626,0.0391856019093543,0.0100338520737439,0.3576388888888883,9.126793298114773,0.008934467903860651,1.4957543062167875,0.9161354216765472
frozenset({'GIN + TONIC DIET METAL SIGN'}),frozenset({'NO SINGING METAL SIGN'}),0.0391856019093543,0.0280558193906626,0.0100338520737439,0.2560596643878179,9.126793298114773,0.008934467903860651,1.306481358897596,0.9267476564860923
frozenset({'6 RIBBONS RUSTIC CHARM'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.0426438713134117,0.1329728939869949,0.012079588904313,0.2832667047401466,2.1302590042738396,0.006409109924959653,1.2096927989073847,0.554207047373644
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'6 RIBBONS RUSTIC CHARM'}),0.1329728939869949,0.0426438713134117,0.012079588904313,0.09084249084249016,2.1302590042738396,0.006409109924959653,1.0530145976286802,0.6119457046784625
frozenset({'6 RIBBONS RUSTIC CHARM'}),frozenset({'REGENCY CAKESTAND 3 TIER'}),0.0426438713134117,0.0954677187598938,0.0109105964297021,0.25585379782981066,2.6800032634412903,0.006839483316320209,1.2155303334239633,0.654788857796997
frozenset({'REGENCY CAKESTAND 3 TIER'}),frozenset({'6 RIBBONS RUSTIC CHARM'}),0.0954677187598938,0.0426438713134117,0.0109105964297021,0.11428571428571378,2.6800032634412903,0.006839483316320209,1.0808859517429217,0.6930279206267992
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'GIN + TONIC DIET METAL SIGN'}),0.1329728939869949,0.0391856019093543,0.0128102092009449,0.0963369963369961,2.458479432314111,0.007599586312435746,1.0632441454347232,0.684228334253438
frozenset({'GIN + TONIC DIET METAL SIGN'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.0391856019093543,0.1329728939869949,0.0128102092009449,0.3269111249223117,2.4584794323141113,0.007599586312435746,1.2881316838180283,0.6174392407927771
frozenset({'PLEASE ONE PERSON METAL SIGN'}),frozenset({'GIN + TONIC DIET METAL SIGN'}),0.0397457441367721,0.0391856019093543,0.0133947054382504,0.3370098039215686,8.600347768069332,0.011837244530915794,1.4492135838113989,0.9203037911643255
frozenset({'GIN + TONIC DIET METAL SIGN'}),frozenset({'PLEASE ONE PERSON METAL SIGN'}),0.0391856019093543,0.0397457441367721,0.0133947054382504,0.34182722187694264,8.600347768069332,0.011837244530915794,1.4589698750556515,0.9197672660908999
frozenset({'COOK WITH WINE METAL SIGN '}),frozenset({'GIN + TONIC DIET METAL SIGN'}),0.0347044640900124,0.0391856019093543,0.0154160882589318,0.4442105263157888,11.336064898106052,0.014056172944623092,1.7287380268676367,0.9445666465308239
frozenset({'GIN + TONIC DIET METAL SIGN'}),frozenset({'COOK WITH WINE METAL SIGN '}),0.0391856019093543,0.0347044640900124,0.0154160882589318,0.3934120571783715,11.336064898106052,0.014056172944623092,1.5913529890155427,0.9489720065369495
frozenset({'COOK WITH WINE METAL SIGN '}),frozenset({'HAND OVER THE CHOCOLATE   SIGN '}),0.0347044640900124,0.0355568544360829,0.0133703514283626,0.3852631578947348,10.835130497476513,0.012136369850431762,1.568871555283764,0.9403416720572504
frozenset({'HAND OVER THE CHOCOLATE   SIGN '}),frozenset({'COOK WITH WINE METAL SIGN '}),0.0355568544360829,0.0347044640900124,0.0133703514283626,0.37602739726027173,10.835130497476511,0.012136369850431762,1.5470158972871315,0.9411727611338396
frozenset({'COOK WITH WINE METAL SIGN '}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.0347044640900124,0.1329728939869949,0.0106183483110494,0.30596491228070155,2.3009570079043757,0.006003595286732709,1.249255435863025,0.5857255150308169
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'COOK WITH WINE METAL SIGN '}),0.1329728939869949,0.0347044640900124,0.0106183483110494,0.07985347985347976,2.3009570079043753,0.006003595286732709,1.0490672026410295,0.6521113596180294
frozenset({'COOK WITH WINE METAL SIGN '}),frozenset({'PLEASE ONE PERSON METAL SIGN'}),0.0347044640900124,0.0397457441367721,0.0136869535569031,0.3943859649122797,9.922721878224953,0.012307598806777672,1.5855878500638438,0.9315501490610819
frozenset({'PLEASE ONE PERSON METAL SIGN'}),frozenset({'COOK WITH WINE METAL SIGN '}),0.0397457441367721,0.0347044640900124,0.0136869535569031,0.34436274509803827,9.922721878224953,0.012307598806777672,1.4723012286028947,0.9364407341851188
frozenset({'VINTAGE SNAP CARDS'}),frozenset({'WOODEN BOX OF DOMINOES'}),0.0459803706680304,0.0273739071138062,0.011909110835099,0.2590042372881361,9.461719739580241,0.010650448439373955,1.3125933262109615,0.9374135924868334
frozenset({'WOODEN BOX OF DOMINOES'}),frozenset({'VINTAGE SNAP CARDS'}),0.0273739071138062,0.0459803706680304,0.011909110835099,0.43505338078291955,9.461719739580241,0.010650448439373955,1.6886898635734433,0.9194807486412782
frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS '}),frozenset({'SET/6 RED SPOTTY PAPER PLATES'}),0.0287620856774067,0.0239643457295243,0.0103991622220598,0.361558001693479,15.08733039383738,0.009709897656984226,1.5287773311583948,0.9613702348262585
frozenset({'SET/6 RED SPOTTY PAPER PLATES'}),frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS '}),0.0239643457295243,0.0287620856774067,0.0103991622220598,0.4339430894308929,15.08733039383738,0.009709897656984226,1.71579552548192,0.9566445832989293
frozenset({'SET/6 RED SPOTTY PAPER CUPS'}),frozenset({'SET/6 RED SPOTTY PAPER PLATES'}),0.0205304303353547,0.0239643457295243,0.0158544604369109,0.772241992882561,32.22462242860866,0.015362462106378547,4.285406544531283,0.9892781346271118
frozenset({'SET/6 RED SPOTTY PAPER PLATES'}),frozenset({'SET/6 RED SPOTTY PAPER CUPS'}),0.0239643457295243,0.0205304303353547,0.0158544604369109,0.6615853658536588,32.22462242860866,0.015362462106378547,2.894288458108143,0.992758640078678
frozenset({'PAINTED METAL PEARS ASSORTED'}),frozenset({'ASSORTED COLOUR BIRD ORNAMENT'}),0.017997613307031,0.0683860597647402,0.0128832712306081,0.7158322056833549,10.467516452124025,0.011652485371370794,3.278393818256451,0.9210429295588282
frozenset({'ASSORTED COLOUR BIRD ORNAMENT'}),frozenset({'PAINTED METAL PEARS ASSORTED'}),0.0683860597647402,0.017997613307031,0.0128832712306081,0.18839031339031329,10.467516452124025,0.011652485371370794,1.2099441429722935,0.970859619001675
frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),frozenset({'PACK OF 60 MUSHROOM CAKE CASES'}),0.0485375417062419,0.0231363093933416,0.0113002605879057,0.23281485198193488,10.06274803918972,0.010177281005797865,1.2733089178411154,0.9465676336220129
frozenset({'PACK OF 60 MUSHROOM CAKE CASES'}),frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),0.0231363093933416,0.0485375417062419,0.0113002605879057,0.4884210526315749,10.062748039189719,0.010177281005797865,1.859854599545397,0.9219541848955347
frozenset({'60 TEATIME FAIRY CAKE CASES'}),frozenset({'PACK OF 60 MUSHROOM CAKE CASES'}),0.0518009790311974,0.0231363093933416,0.0109349504395898,0.21109543958627056,9.12398931037038,0.009736466961846015,1.2382533193804286,0.9390421206214656
frozenset({'PACK OF 60 MUSHROOM CAKE CASES'}),frozenset({'60 TEATIME FAIRY CAKE CASES'}),0.0231363093933416,0.0518009790311974,0.0109349504395898,0.4726315789473653,9.12398931037038,0.009736466961846015,1.7979821754897347,0.9114872709300726
frozenset({'EDWARDIAN PARASOL NATURAL'}),frozenset({'EDWARDIAN PARASOL BLACK'}),0.0279827573609994,0.0229901853340152,0.0115925087065585,0.41427328111401224,18.019571182015348,0.010949179928672345,1.6680301293480186,0.9716955032163196
frozenset({'EDWARDIAN PARASOL BLACK'}),frozenset({'EDWARDIAN PARASOL NATURAL'}),0.0229901853340152,0.0279827573609994,0.0115925087065585,0.5042372881355928,18.01957118201535,0.010949179928672345,1.9606501646393497,0.9667300876030049
frozenset({'REX CASH+CARRY JUMBO SHOPPER'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.0463456808163464,0.1329728939869949,0.0104965782616107,0.2264844981607972,1.7032380913883693,0.004333858959663566,1.1208917002328433,0.43294830663422895
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'REX CASH+CARRY JUMBO SHOPPER'}),0.1329728939869949,0.0463456808163464,0.0104965782616107,0.07893772893772841,1.7032380913883693,0.004333858959663566,1.0353852819134512,0.47620543780183533
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.1329728939869949,0.0572562772460485,0.0139548476656681,0.10494505494505459,1.8329004258183288,0.006341314781339304,1.0532802795654947,0.5241089027589216
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.0572562772460485,0.1329728939869949,0.0139548476656681,0.24372607401105847,1.8329004258183288,0.006341314781339304,1.1464458527764754,0.4820150102588573
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.0797106743625337,0.0572562772460485,0.0140279096953313,0.17598533455545343,3.0736426295965464,0.009463973224560579,1.144086097357687,0.733088078005363
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.0572562772460485,0.0797106743625337,0.0140279096953313,0.24500212675457214,3.073642629596547,0.009463973224560579,1.2189296927175672,0.7156272873073278
frozenset({'JUMBO BAG WOODLAND ANIMALS'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.0344609239911351,0.0567448430384062,0.0164633106841041,0.47773851590105954,8.419064893310486,0.014507830961268694,1.806097492693713,0.9126735365380063
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.0567448430384062,0.0344609239911351,0.0164633106841041,0.2901287553648066,8.419064893310486,0.014507830961268694,1.3601608507259095,0.9342349804958766
frozenset({'JUMBO BAG WOODLAND ANIMALS'}),frozenset({'DOTCOM POSTAGE'}),0.0344609239911351,0.0345826940405737,0.0114950926670076,0.3335689045936393,9.645544219379898,0.010303341076266709,1.4486378451034865,0.9283158067541813
frozenset({'DOTCOM POSTAGE'}),frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.0345826940405737,0.0344609239911351,0.0114950926670076,0.3323943661971832,9.645544219379898,0.010303341076266709,1.4462716117432366,0.9284328971160232
frozenset({'JUMBO BAG WOODLAND ANIMALS'}),frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.0344609239911351,0.0457368305691532,0.0107644723703757,0.3123674911660757,6.829670689441021,0.009188338928536686,1.3877516801075478,0.8840450658006606
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.0457368305691532,0.0344609239911351,0.0107644723703757,0.23535676251331025,6.82967068944102,0.009188338928536686,1.262731465699613,0.8944912507652041
frozenset({'JUMBO BAG WOODLAND ANIMALS'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.0344609239911351,0.0452497503713986,0.0103017461825089,0.29893992932862073,6.606443723445915,0.008742397974342295,1.361866535508537,0.8789210637069502
frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.0452497503713986,0.0344609239911351,0.0103017461825089,0.22766415500538129,6.606443723445916,0.008742397974342295,1.2501544273341247,0.8888530084872522
frozenset({'JUMBO BAG WOODLAND ANIMALS'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.0344609239911351,0.0534083436837875,0.0131024573195976,0.38021201413427397,7.118962841936814,0.011261956447418179,1.5272830030643525,0.8902074718132794
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.0534083436837875,0.0344609239911351,0.0131024573195976,0.24532603739169967,7.118962841936813,0.011261956447418179,1.2794122016238292,0.9080262793945991
frozenset({'JUMBO BAG WOODLAND ANIMALS'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.0344609239911351,0.0797106743625337,0.0172913470202868,0.5017667844522947,6.2948505763506555,0.014544443529797403,1.847105525924836,0.8711610073090507
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.0797106743625337,0.0344609239911351,0.0172913470202868,0.21692636724717293,6.2948505763506555,0.014544443529797403,1.233011859452599,0.91399516501997
frozenset({'JUMBO BAG WOODLAND ANIMALS'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.0344609239911351,0.0351428362679915,0.0114950926670076,0.3335689045936393,9.491803736326704,0.01028403805754344,1.447797334762239,0.9265766332893565
frozenset({'JUMBO BAG PINK POLKADOT'}),frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.0351428362679915,0.0344609239911351,0.0114950926670076,0.3270963270963267,9.491803736326704,0.01028403805754344,1.4348845382912372,0.9272314908220968
"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.0172913470202868,0.0567448430384062,0.0101556221231825,0.5873239436619702,10.350261137641283,0.009174427350593713,2.28570362267143,0.9192796638751548
"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO STORAGE BAG SUKI'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.0164633106841041,0.0797106743625337,0.0101556221231825,0.6168639053254402,7.738786683949871,0.008843320526312657,2.4019906723201596,0.8853566793711243
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SUKI'})",frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.0266919948369499,0.0344609239911351,0.0101556221231825,0.38047445255474155,11.040750174099124,0.009235791317934599,1.558513736827262,0.9343665515479516
frozenset({'JUMBO BAG WOODLAND ANIMALS'}),"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SUKI'})",0.0344609239911351,0.0266919948369499,0.0101556221231825,0.2946996466431075,11.040750174099124,0.009235791317934599,1.379990808923559,0.9418846600568502
frozenset({'JUMBO BAG RED RETROSPOT'}),"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO STORAGE BAG SUKI'})",0.0797106743625337,0.0164633106841041,0.0101556221231825,0.12740604949587445,7.73878668394987,0.008843320526312657,1.1271413109702115,0.9462032787234798
frozenset({'JUMBO STORAGE BAG SUKI'}),"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG RED RETROSPOT'})",0.0567448430384062,0.0172913470202868,0.0101556221231825,0.17896995708154387,10.350261137641285,0.009174427350593713,1.1969216735194608,0.9577303378953904
frozenset({'JUMBO BAG OWLS'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.0320011689924746,0.0567448430384062,0.0158057524171354,0.4939117199391148,8.704081172712455,0.013989851105611916,1.8638154530038018,0.9143723496415285
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG OWLS'}),0.0567448430384062,0.0320011689924746,0.0158057524171354,0.27854077253218773,8.704081172712455,0.013989851105611916,1.341723543276342,0.9383583636157556
frozenset({'JUMBO BAG WOODLAND ANIMALS'}),frozenset({'JUMBO BAG OWLS'}),0.0344609239911351,0.0320011689924746,0.0123961910328535,0.3597173144876312,11.240755441534727,0.011293401180576364,1.5118304038362536,0.943553741377398
frozenset({'JUMBO BAG OWLS'}),frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.0320011689924746,0.0344609239911351,0.0123961910328535,0.3873668188736665,11.240755441534725,0.011293401180576364,1.5760476346281305,0.941156103118432
frozenset({'JUMBO BAG OWLS'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.0320011689924746,0.0452497503713986,0.0107644723703757,0.3363774733637723,7.433797327120489,0.009316427461873283,1.43869475689447,0.8940912128944071
frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO BAG OWLS'}),0.0452497503713986,0.0320011689924746,0.0107644723703757,0.23789020452098875,7.433797327120489,0.009316427461873283,1.2701566582005497,0.9064980598146567
frozenset({'JUMBO BAG OWLS'}),frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.0320011689924746,0.0457368305691532,0.0114463846472321,0.3576864535768626,7.820534329243641,0.00998275260300845,1.485665645298731,0.9009633806164409
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),frozenset({'JUMBO BAG OWLS'}),0.0457368305691532,0.0320011689924746,0.0114463846472321,0.2502662406815747,7.82053432924364,0.00998275260300845,1.2911234407898646,0.9139318451716733
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO BAG OWLS'}),0.0534083436837875,0.0320011689924746,0.0110810744989162,0.20747834017327788,6.4834612829946465,0.009371945067083153,1.2214162464899316,0.8934807242772659
frozenset({'JUMBO BAG OWLS'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.0320011689924746,0.0534083436837875,0.0110810744989162,0.34627092846270796,6.4834612829946465,0.009371945067083153,1.4479877024441217,0.8737215083203455
frozenset({'JUMBO BAG OWLS'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.0320011689924746,0.0797106743625337,0.0150020700908404,0.46879756468797407,5.881239475604315,0.012451235330060846,1.7324644325037637,0.8574058027412993
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO BAG OWLS'}),0.0797106743625337,0.0320011689924746,0.0150020700908404,0.18820653834402637,5.881239475604315,0.012451235330060846,1.1924200880269584,0.9018553096633435
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'CREAM HEART CARD HOLDER'}),0.1329728939869949,0.0316358588441586,0.0141496797447699,0.10641025641025588,3.363596257476158,0.009942968040498063,1.0836786658558908,0.8104696531131682
frozenset({'CREAM HEART CARD HOLDER'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.0316358588441586,0.1329728939869949,0.0141496797447699,0.44726712856043,3.363596257476158,0.009942968040498063,1.568618677870322,0.725655905650669
frozenset({'FELTCRAFT 6 FLOWER FRIENDS'}),frozenset({'FELTCRAFT BUTTERFLY HEARTS'}),0.0336572416648401,0.0275687391929081,0.0116168627164462,0.3451519536903022,12.519685839644438,0.010688974999035542,1.4849723783816549,0.9521733187656938
frozenset({'FELTCRAFT BUTTERFLY HEARTS'}),frozenset({'FELTCRAFT 6 FLOWER FRIENDS'}),0.0275687391929081,0.0336572416648401,0.0116168627164462,0.4213780918727894,12.51968583964444,0.010688974999035542,1.670076339596026,0.9462116535676818
frozenset({'SMALL HEART MEASURING SPOONS'}),frozenset({'DOTCOM POSTAGE'}),0.0238669296899734,0.0345826940405737,0.0100338520737439,0.4204081632653053,12.156605346363902,0.009208469346587665,1.6656847884511206,0.9401793891641272
frozenset({'DOTCOM POSTAGE'}),frozenset({'SMALL HEART MEASURING SPOONS'}),0.0345826940405737,0.0238669296899734,0.0100338520737439,0.290140845070422,12.156605346363902,0.009208469346587665,1.3751080950795997,0.9506150222518952
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.0567448430384062,0.0457368305691532,0.0190935437519787,0.3364806866952783,7.356886835141014,0.01649821448025792,1.438184466218545,0.9160542970641559
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.0457368305691532,0.0567448430384062,0.0190935437519787,0.41746538871139377,7.3568868351410135,0.01649821448025792,1.6192259458627687,0.9054870474336274
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.1329728939869949,0.0457368305691532,0.0116655707362217,0.08772893772893761,1.918124553827427,0.005583812013648543,1.046030296143831,0.5520674250957852
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.0457368305691532,0.1329728939869949,0.0116655707362217,0.2550585729499464,1.9181245538274272,0.005583812013648543,1.16388627955141,0.5015989689619236
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.0534083436837875,0.0457368305691532,0.0174131170697255,0.326037391700866,7.128552364552322,0.014970388703681005,1.4158992764288536,0.9082259049996005
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.0457368305691532,0.0534083436837875,0.0174131170697255,0.38072417465388647,7.128552364552322,0.014970388703681005,1.5285461139826702,0.9009244946921998
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.0797106743625337,0.0457368305691532,0.0223082730571588,0.2798655667583252,6.119041553069006,0.01866255944928665,1.3251180965410094,0.9090355502058597
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.0457368305691532,0.0797106743625337,0.0223082730571588,0.48775292864749603,6.119041553069006,0.01866255944928665,1.7965731325854022,0.8766719080003836
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO  BAG BAROQUE BLACK WHITE'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.0223082730571588,0.0567448430384062,0.0117873407856603,0.5283842794759813,9.311582360327595,0.010521461332573917,2.0000502865204113,0.9129737346746143
"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO  BAG BAROQUE BLACK WHITE'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.0190935437519787,0.0797106743625337,0.0117873407856603,0.6173469387755092,7.744846517892212,0.010265381537219535,2.4050227709992384,0.8878337758953132
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SUKI'})",frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.0266919948369499,0.0457368305691532,0.0117873407856603,0.44160583941605625,9.65536601291943,0.01056653354025001,1.7089418851245164,0.921014358638188
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SUKI'})",0.0457368305691532,0.0266919948369499,0.0117873407856603,0.25772097976570696,9.65536601291943,0.01056653354025001,1.3112427788351542,0.9393956267507639
frozenset({'JUMBO BAG RED RETROSPOT'}),"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO  BAG BAROQUE BLACK WHITE'})",0.0797106743625337,0.0190935437519787,0.0117873407856603,0.1478765658417348,7.744846517892211,0.010265381537219535,1.151131886446673,0.9463131415194117
frozenset({'JUMBO STORAGE BAG SUKI'}),"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO  BAG BAROQUE BLACK WHITE'})",0.0567448430384062,0.0223082730571588,0.0117873407856603,0.20772532188841125,9.311582360327597,0.010521461332573917,1.2340312696515805,0.9463047837265341
"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO  BAG BAROQUE BLACK WHITE'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.0174131170697255,0.0567448430384062,0.0101069141034071,0.58041958041958,10.228587292535796,0.009118809508476135,2.2480914574251294,0.9182239292768157
"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO  BAG BAROQUE BLACK WHITE'})",frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.0190935437519787,0.0534083436837875,0.0101069141034071,0.529336734693878,9.911124333454326,0.009087159556559988,2.011186608541765,0.9166045017770015
"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO STORAGE BAG SUKI'})",frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.021845546869292,0.0457368305691532,0.0101069141034071,0.4626532887402447,10.115552017552284,0.009107768027555797,1.7758797987125905,0.9212679220017205
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO STORAGE BAG SUKI'})",0.0457368305691532,0.021845546869292,0.0101069141034071,0.2209797657081997,10.115552017552284,0.009107768027555797,1.2556213690905458,0.9443331245508793
